Qtd_Partidas;Match ID;Patch;Champion;Enemy Champion;Game Start Time;Win Rate %;Kills;Deaths;Assists;KDA;Kill Participation;Total Damage Dealt;Total Damage Taken;Self Mitigated Damage;Gold Earned;Farm/Min;Damage/Min;Gold/Min;Vision Score;Vision Score/Min;Wards Placed;Wards Killed;Control Wards Placed;Damage to Buildings;Damage to Objectives;Turret Plates Taken;Team Damage %;Damage Taken %;First Blood Kill;First Blood Assist;First Tower Kill;First Tower Assist;CC Score;Kills 5';Deaths 5';Assists 5';CS 5';Gold Earned 5';Plates 5';KDA 5';GPM 5';DPM 5';Gold Share 5';Gold Eff 5';CS Diff 5';Gold Diff 5';XP Diff 5';DMG Diff 5';CS aos 6 min;Kills 11';Deaths 11';Assists 11';CS 11';Gold Earned 11';Plates 11';KDA 11';GPM 11';DPM 11';Gold Share 11';Gold Eff 11';CS Diff 11';Gold Diff 11';XP Diff 11';DMG Diff 11';Kills 12';Deaths 12';Assists 12';CS 12';Gold Earned 12';Plates 12';KDA 12';GPM 12';DPM 12';Gold Share 12';Gold Eff 12';CS Diff 12';Gold Diff 12';XP Diff 12';DMG Diff 12';CS aos 12 min;Gold aos 12 min;XP aos 12 min;Deaths até 12min;VPM @12;KDA @12;Kills 14';Deaths 14';Assists 14';CS 14';Gold Earned 14';Plates 14';KDA 14';GPM 14';DPM 14';Gold Share 14';Gold Eff 14';CS Diff 14';Gold Diff 14';XP Diff 14';DMG Diff 14';CS aos 18 min;Kills 20';Deaths 20';Assists 20';CS 20';Gold Earned 20';Plates 20';KDA 20';GPM 20';DPM 20';Gold Share 20';Gold Eff 20';CS Diff 20';Gold Diff 20';XP Diff 20';DMG Diff 20'
1;KR_8016696175;16.1;Zac;Jayce;1767922188062;1;2;3;9;3,67;0,42;7005;20687;10923;7805;6,69;360,46;401,63;13;0,67;2;1;2;0;7216;0;0,11;0,27;0;0;0;0;18;0;0;0;34;1737;0;0,0;347,4;360,46;0,19;1,04;-6;-518;-603;-2930,53;46;1;0;2;71;4066;0;0,0;369,64;360,46;0,21;0,98;-25;-1393;-557;-6447,17;1;1;2;71;4799;0;3,0;399,92;360,46;0,21;0,9;-33;-952;-565;-7033,27;71;4799;4779;1;8,04;3,0;2;1;4;88;5466;0;6,0;390,43;360,46;0,2;0,92;-28;-1681;-395;-8205,49;111;2;3;9;130;7805;0;3,67;390,25;360,46;0,18;0,92;-20;-1384;1125;-11722,13
1;KR_8016696175;16.1;Yasuo;Vex;1767922188062;1;7;1;6;13,0;0,5;8871;16113;14088;9363;8,59;456,48;481,8;9;0,46;9;0;2;8513;10786;0;0,14;0,21;0;0;1;0;14;0;0;0;35;1945;0;0,0;389,0;456,48;0,21;1,17;-7;-224;-248;-691,59;47;2;1;0;95;4250;0;2,0;386,36;456,48;0,22;1,18;8;310;28;-1521,51;2;1;0;96;4524;0;2,0;377,0;456,48;0,2;1,21;-2;284;125;-1659,83;96;4524;6018;1;5,52;2,0;2;1;2;111;5280;1;4,0;377,14;456,48;0,19;1,21;3;500;625;-1936,47;161;7;1;6;167;9363;4;13,0;468,15;456,48;0,22;0,98;-2;2345;1714;-2766,38
1;KR_8016696175;16.1;Lucian;Zeri;1767922188062;1;11;1;2;13,0;0,5;22287;13331;7144;11253;9,47;1146,84;579,06;22;1,13;7;6;0;5907;8393;0;0,36;0,18;1;0;0;0;0;2;0;0;31;2391;0;0,0;478,2;1146,84;0,26;2,4;-6;671;59;3740,48;45;3;1;0;84;4535;0;3,0;412,27;1146,84;0,23;2,78;-11;624;-120;8229,05;3;1;0;98;5422;0;3,0;451,83;1146,84;0,24;2,54;-8;953;87;8977,16;98;5422;4019;1;13,56;3,0;4;1;0;119;7007;1;4,0;500,5;1146,84;0,26;2,29;2;1967;357;10473,34;167;11;1;2;184;11253;3;13,0;562,65;1146,84;0,26;2,04;7;3172;1303;14961,92
1;KR_8016696175;16.1;Yuumi;Sona;1767922188062;1;0;2;13;6,5;0,5;4879;2724;1416;5875;0,98;251,06;302,32;44;2,26;24;1;6;791;791;0;0,08;0,04;0;1;0;0;15;0;0;2;6;1633;0;0,0;326,6;251,06;0,18;0,77;1;407;276;-284,82;8;0;1;3;15;2938;1;3,0;267,09;251,06;0,15;0,94;0;167;60;-626,6;0;1;3;18;3440;1;3,0;286,67;251,06;0,15;0,88;3;451;267;-683,57;18;3440;3913;1;27,12;3,0;0;1;4;18;3909;1;4,0;279,21;251,06;0,14;0,9;3;335;671;-797,49;19;0;2;13;19;5875;2;6,5;293,75;251,06;0,14;0,85;0;1003;2671;-1139,28
1;KR_8016696175;16.1;Yone;Zaahen;1767922188062;0;3;6;0;0,5;0,33;19012;18073;16261;7032;7,87;978,32;361,85;12;0,62;6;1;0;2861;2861;0;0,3;0,24;0;0;0;0;24;0;0;0;35;1917;0;0,0;383,4;978,32;0,21;2,55;5;325;283;137,4;44;1;2;0;85;3674;0;0,5;334,0;978,32;0,19;2,93;23;142;276;302,26;1;2;0;92;3955;1;0,5;329,58;978,32;0,18;2,97;22;-666;-285;329,74;92;3955;5246;2;7,44;0,5;1;3;0;106;4805;1;0,33;343,21;978,32;0,19;2,85;24;-740;-1122;384,7;143;3;6;0;153;7032;2;0,5;351,6;978,32;0,19;2,78;34;-1285;-1705;549,57
1;KR_8016696175;16.1;Jayce;Zac;1767922188062;0;5;4;1;1,5;0,67;18395;15694;9694;9189;7,72;946,57;472,85;16;0,82;6;0;1;2003;17994;0;0,29;0,21;0;0;0;0;15;1;0;0;40;2255;0;0,0;451,0;946,57;0,24;2,1;6;518;603;2930,53;44;3;0;0;96;5459;0;0,0;496,27;946,57;0,28;1,91;25;1393;557;6447,17;4;0;0;104;5751;0;0,0;479,25;946,57;0,27;1,98;33;952;565;7033,27;104;5751;5344;0;9,84;0,0;4;1;0;116;7147;0;4,0;510,5;946,57;0,28;1,85;28;1681;395;8205,49;138;5;4;1;150;9189;0;1,5;459,45;946,57;0,25;2,06;20;1384;-1125;11722,13
1;KR_8016696175;16.1;Vex;Yasuo;1767922188062;0;1;5;2;0,6;0,33;11559;11468;7589;7018;8,7;594,8;361,13;10;0,51;5;0;0;4461;4500;0;0,18;0,15;0;0;0;0;19;0;0;0;42;2169;0;0,0;433,8;594,8;0,23;1,37;7;224;248;691,59;49;1;2;0;87;3940;1;0,5;358,18;594,8;0,2;1,66;-8;-310;-28;1521,51;1;2;1;98;4240;1;1,0;353,33;594,8;0,2;1,68;2;-284;-125;1659,83;98;4240;5893;2;6,12;1,0;1;3;1;108;4780;1;0,67;341,43;594,8;0,19;1,74;-3;-500;-625;1936,47;160;1;5;2;169;7018;2;0,6;350,9;594,8;0,19;1,7;2;-2345;-1714;2766,38
1;KR_8016696175;16.1;Zeri;Lucian;1767922188062;0;0;7;3;0,43;0,33;7749;16199;7491;8081;9,11;398,75;415,83;14;0,72;5;4;0;7574;7574;0;0,12;0,22;0;0;0;0;2;0;1;0;37;1720;0;0,0;344,0;398,75;0,19;1,16;6;-671;-59;-3740,48;47;0;2;2;95;3911;1;1,0;355,55;398,75;0,2;1,12;11;-624;120;-8229,05;0;2;3;106;4469;2;1,5;372,42;398,75;0,21;1,07;8;-953;-87;-8977,16;106;4469;3932;2;8,64;1,5;0;3;3;117;5040;3;1,0;360,0;398,75;0,2;1,11;-2;-1967;-357;-10473,34;159;0;7;3;177;8081;7;0,43;404,05;398,75;0,22;0,99;-7;-3172;-1303;-14961,92
1;KR_8016696175;16.1;Sona;Yuumi;1767922188062;0;0;4;6;1,5;0,67;5986;13491;6716;4872;0,98;308,03;250,7;47;2,42;22;4;4;501;501;0;0,1;0,18;0;0;0;0;4;0;1;0;5;1226;0;0,0;245,2;308,03;0,13;1,26;-1;-407;-276;284,82;8;0;1;2;15;2771;0;2,0;251,91;308,03;0,14;1,22;0;-167;-60;626,6;0;1;3;15;2989;0;3,0;249,08;308,03;0,14;1,24;-3;-451;-267;683,57;15;2989;3646;1;29,04;3,0;0;1;3;15;3574;0;3,0;255,29;308,03;0,14;1,21;-3;-335;-671;797,49;19;0;4;6;19;4872;1;1,5;243,6;308,03;0,13;1,26;0;-1003;-2671;1139,28
1;KR_8016412556;16.1;Rengar;Gwen;1767891778764;1;3;1;2;5,0;0,45;9641;14318;7917;8931;8,21;485,69;449,92;18;0,91;9;1;1;11709;11709;0;0,23;0,23;1;0;1;0;12;1;0;0;35;1985;0;0,0;397,0;485,69;0,22;1,22;15;582;558;-253,4;39;1;0;1;99;4786;2;0,0;435,09;485,69;0,24;1,12;36;1852;2015;-557,48;2;0;1;104;4990;4;0,0;415,83;485,69;0,23;1,17;29;1693;2428;-608,16;104;4990;7112;0;10,92;0,0;3;0;1;120;6379;8;0,0;455,64;485,69;0,23;1,07;28;2514;2360;-709,52;157;3;1;2;163;8931;10;5,0;446,55;485,69;0,21;1,09;11;2631;761;-1013,61
1;KR_8016412556;16.1;XinZhao;Jayce;1767891778764;1;4;1;3;7,0;0,64;8357;16758;10598;8964;7,71;421,01;451,59;25;1,26;5;5;2;6217;35187;0;0,2;0,27;0;0;0;0;10;0;0;0;41;1902;0;0,0;380,4;421,01;0,21;1,11;8;-296;309;219,4;47;3;1;0;74;4362;0;3,0;396,55;421,01;0,22;1,06;8;-177;207;482,67;3;1;0;81;5000;0;3,0;416,67;421,01;0,23;1,01;13;282;568;526,55;81;5000;4480;1;15,12;3,0;4;1;1;96;6270;0;5,0;447,86;421,01;0,22;0,94;6;780;603;614,31;141;4;1;3;153;8964;6;7,0;448,2;421,01;0,21;0,94;52;2486;3163;877,58
1;KR_8016412556;16.1;Viktor;Zed;1767891778764;1;1;0;2;0,0;0,27;11688;11995;11611;8325;8,72;588,82;419,4;18;0,91;9;1;2;8303;9213;0;0,28;0,19;0;0;0;0;6;0;0;0;36;1676;0;0,0;335,2;588,82;0,19;1,76;9;173;133;854,16;45;0;0;1;90;3771;1;0,0;342,82;588,82;0,19;1,72;11;210;-360;1879,15;0;0;1;98;4221;2;0,0;351,75;588,82;0,19;1,67;15;463;-234;2049,97;98;4221;5956;0;10,92;0,0;0;0;2;115;4946;2;0,0;353,29;588,82;0,18;1,67;21;721;-200;2391,64;158;1;0;2;173;8325;5;0,0;416,25;588,82;0,2;1,41;32;1824;209;3416,62
1;KR_8016412556;16.1;Varus;Zeri;1767891778764;1;3;3;1;1,33;0,36;8764;9711;5031;10325;9,57;441,51;520,15;7;0,35;3;2;0;11392;11392;0;0,21;0,16;0;0;0;0;6;1;1;0;32;1994;0;1,0;398,8;441,51;0,22;1,11;9;155;627;-1046,34;43;1;2;0;94;4026;1;0,5;366,0;441,51;0,2;1,21;23;-194;1279;-2301,97;1;2;0;108;4429;2;0,5;369,08;441,51;0,2;1,2;27;-392;1480;-2511,23;108;4429;5159;2;4,2;0,5;1;2;0;137;6818;2;0,5;487,0;441,51;0,24;0,91;50;1597;2542;-2929,77;181;3;3;1;190;10325;12;1,33;516,25;441,51;0,25;0,86;47;946;2225;-4185,39
1;KR_8016412556;16.1;Bard;Yuumi;1767891778764;1;0;3;4;1,33;0,36;3435;9679;6328;5559;0,65;173,05;280,05;59;2,97;23;5;5;939;939;0;0,08;0,15;0;0;0;0;10;0;1;1;3;1446;0;1,0;289,2;173,05;0,16;0,6;1;28;-661;154,41;3;0;2;2;11;2879;0;1,0;261,73;173,05;0,15;0,66;7;105;-1174;339,7;0;2;2;11;3067;0;1,0;255,58;173,05;0,14;0,68;7;119;-1299;370,58;11;3067;2592;2;35,64;1,0;0;2;2;13;3779;0;1,0;269,93;173,05;0,13;0,64;7;454;-942;432,34;13;0;3;4;13;5559;1;1,33;277,95;173,05;0,13;0,62;6;938;-1976;617,64
1;KR_8016412556;16.1;Gwen;Rengar;1767891778764;0;0;5;0;0,0;0,0;10647;17392;12704;6300;7,66;536,37;317,38;16;0,81;8;1;0;3080;3080;0;0,25;0,34;0;0;0;0;4;0;1;0;20;1403;0;0,0;280,6;536,37;0,17;1,91;-15;-582;-558;253,4;28;0;2;0;63;2934;0;0,0;266,73;536,37;0,16;2,01;-36;-1852;-2015;557,48;0;3;0;75;3297;0;0,0;274,75;536,37;0,17;1,95;-29;-1693;-2428;608,16;75;3297;4684;3;9,72;0,0;0;4;0;92;3865;0;0,0;276,07;536,37;0,17;1,94;-28;-2514;-2360;709,52;140;0;5;0;152;6300;3;0,0;315,0;536,37;0,19;1,7;-11;-2631;-761;1013,61
1;KR_8016412556;16.1;Jayce;XinZhao;1767891778764;0;1;3;3;1,33;0,5;7486;8897;4058;6478;5,09;377,13;326,35;21;1,06;6;5;3;0;0;0;0,18;0,18;0;0;0;0;4;1;0;0;33;2198;0;0,0;439,6;377,13;0,26;0,86;-8;296;-309;-219,4;41;1;2;3;66;4539;0;2,0;412,64;377,13;0,25;0,91;-8;177;-207;-482,67;1;2;3;68;4718;0;2,0;393,17;377,13;0,24;0,96;-13;-282;-568;-526,55;68;4718;3912;2;12,72;2,0;1;3;3;90;5490;0;1,33;392,14;377,13;0,25;0,96;-6;-780;-603;-614,31;100;1;3;3;101;6478;0;1,33;323,9;377,13;0,19;1,16;-52;-2486;-3163;-877,58
1;KR_8016412556;16.1;Zed;Viktor;1767891778764;0;2;0;1;0,0;0,38;8297;10172;4461;6501;7,1;417,98;327,51;10;0,5;7;0;1;0;0;0;0,2;0,2;0;0;0;0;4;0;0;0;27;1503;0;0,0;300,6;417,98;0,18;1,39;-9;-173;-133;-854,16;43;1;0;0;79;3561;0;0,0;323,73;417,98;0,2;1,29;-11;-210;360;-1879,15;1;0;0;83;3758;0;0,0;313,17;417,98;0,19;1,33;-15;-463;234;-2049,97;83;3758;6190;0;6,0;0,0;1;0;0;94;4225;0;0,0;301,79;417,99;0,19;1,39;-21;-721;200;-2391,64;126;2;0;1;141;6501;0;0,0;325,05;417,99;0,2;1,29;-32;-1824;-209;-3416,62
1;KR_8016412556;16.1;Zeri;Varus;1767891778764;0;5;2;2;3,5;0,88;12918;11711;5849;9379;7,2;650,78;472,49;16;0,81;7;3;0;1058;1058;0;0,31;0,23;0;0;0;0;3;1;1;1;23;1839;0;2,0;367,8;650,78;0,22;1,77;-9;-155;-627;1046,34;34;3;1;1;71;4220;1;4,0;383,64;650,78;0,23;1,7;-23;194;-1279;2301,97;3;1;1;81;4821;1;4,0;401,75;650,78;0,25;1,62;-27;392;-1480;2511,23;81;4821;3679;1;9,72;4,0;3;1;1;87;5221;1;4,0;372,93;650,78;0,24;1,75;-50;-1597;-2542;2929,77;117;5;2;2;143;9379;1;3,5;468,95;650,78;0,28;1,39;-47;-946;-2225;4185,39
1;KR_8016412556;16.1;Yuumi;Bard;1767891778764;0;0;1;7;7,0;0,88;2822;2654;1054;4621;0,35;142,17;232,8;28;1,41;16;2;3;69;69;0;0,07;0,05;0;0;0;0;10;0;0;2;2;1418;0;0,0;283,6;142,17;0,17;0,5;-1;-28;661;-154,41;2;0;0;4;4;2774;0;0,0;252,18;142,17;0,15;0,56;-7;-105;1174;-339,7;0;0;4;4;2948;0;0,0;245,67;142,17;0,15;0,58;-7;-119;1299;-370,58;4;2948;3891;0;16,92;0,0;0;0;4;6;3325;0;0,0;237,5;142,17;0,15;0,6;-7;-454;942;-432,34;6;0;1;7;7;4621;0;7,0;231,05;142,17;0,14;0,62;-6;-938;1976;-617,64
1;KR_8016588308;16.1;Mordekaiser;Fiora;1767907304967;0;5;15;3;0,53;0,22;25121;49028;39397;14235;7,67;701,05;397,26;17;0,47;9;0;0;11446;11446;0;0,17;0,23;0;0;0;0;3;0;1;0;29;1506;0;0,0;301,2;701,05;0,15;2,33;-5;-601;-96;-4306,46;35;0;3;0;64;3020;1;0,0;274,55;701,05;0,14;2,55;-36;-2851;-2390;-9474,23;0;4;0;74;3343;1;0,0;278,58;701,05;0,15;2,52;-28;-2690;-1936;-10335,52;74;3343;5682;4;5,64;0,0;0;5;0;85;3815;1;0,0;272,5;701,05;0,15;2,57;-36;-4063;-3540;-12058,1;115;1;9;0;123;6142;1;0,11;307,1;701,05;0,16;2,28;-48;-5368;-3576;-17225,86
1;KR_8016588308;16.1;Jayce;Talon;1767907304967;0;14;12;9;1,92;0,62;40081;36251;19826;20599;6,5;1118,54;574,86;45;1,26;5;13;3;0;9482;0;0,26;0,17;1;0;0;0;23;1;0;1;31;2585;0;0,0;517,0;1118,54;0,26;2,16;-1;560;-139;169,26;40;5;1;2;82;6011;0;7,0;546,45;1118,54;0,29;2,05;9;1095;348;372,36;5;1;2;90;6321;0;7,0;526,75;1118,54;0,28;2,12;2;931;-7;406,21;90;6321;5135;1;15,12;7,0;5;1;2;104;7104;0;7,0;507,43;1118,54;0,27;2,2;2;895;-733;473,91;136;7;5;2;138;10727;0;1,8;536,35;1118,54;0,27;2,09;-32;-314;-2827;677,02
1;KR_8016588308;16.1;Sylas;Akali;1767907304967;0;4;13;17;1,62;0,57;33369;60804;41485;13438;6,67;931,23;375,01;21;0,59;8;0;6;1713;1713;0;0,22;0,28;0;1;0;0;32;1;1;1;25;1915;0;2,0;383,0;931,23;0,19;2,43;-11;-344;-320;-404,37;28;2;4;3;76;4108;0;1,25;373,45;931,23;0,2;2,49;-15;-327;-359;-889,62;2;4;3;88;4690;0;1,25;390,83;931,23;0,21;2,38;-9;-635;-148;-970,5;88;4690;5730;4;7,08;1,25;2;4;3;105;5264;2;1,25;376,0;931,23;0,2;2,48;-21;-1369;-1012;-1132,24;134;2;5;5;153;7246;2;1,4;362,3;931,23;0,18;2,57;-18;-2027;-2090;-1617,49
1;KR_8016588308;16.1;Jhin;Aphelios;1767907304967;0;13;8;6;2,38;0,51;44511;34343;14838;21119;8,85;1242,17;589,37;37;1,03;11;8;2;6078;6078;0;0,29;0,16;0;0;0;0;40;1;0;1;40;2164;0;0,0;432,8;1242,17;0,22;2,87;0;352;-82;11,03;51;3;0;1;88;4395;2;0,0;399,55;1242,17;0,21;3,11;1;468;272;24,25;3;1;1;93;4865;2;4,0;405,42;1242,17;0,21;3,06;-3;299;-113;26,46;93;4865;4183;1;12,36;4,0;3;2;1;110;5773;2;2,0;412,36;1242,17;0,22;3,01;-8;-923;-1090;30,86;153;5;4;3;173;9671;3;2,0;483,55;1242,17;0,24;2,57;7;-1178;-95;44,09
1;KR_8016588308;16.1;Seraphine;Blitzcrank;1767907304967;0;1;10;21;2,2;0,59;8825;35758;16180;10609;1,28;246,28;296,07;81;2,26;43;5;8;760;760;0;0,06;0,17;0;0;0;0;35;1;0;1;4;1720;0;0,0;344,0;246,28;0,17;0,72;-5;480;197;-606,27;6;1;0;3;15;3332;0;0,0;302,91;246,28;0,16;0,81;-6;779;715;-1333,81;1;0;3;19;3564;0;0,0;297,0;246,28;0,16;0,83;-4;496;635;-1455,07;19;3564;3634;0;27,12;0,0;1;1;3;24;4199;0;4,0;299,93;246,28;0,16;0,82;-5;433;771;-1697,58;29;1;3;6;30;5696;0;2,33;284,8;246,28;0,14;0,86;-6;128;-181;-2425,12
1;KR_8016588308;16.1;Fiora;Mordekaiser;1767907304967;1;17;6;4;3,5;0,36;55984;64263;71130;21885;8,43;1562,34;610,74;17;0,47;3;3;0;20980;45836;0;0,3;0,3;0;0;1;0;20;1;0;0;34;2107;0;0,0;421,4;1562,34;0,22;3,71;5;601;96;4306,46;47;4;1;0;100;5871;2;4,0;533,73;1562,34;0,27;2,93;36;2851;2390;9474,23;5;1;0;102;6033;2;5,0;502,75;1562,34;0,25;3,11;28;2690;1936;10335,52;102;6033;7618;1;5,64;5,0;6;1;0;121;7878;4;6,0;562,71;1562,34;0,25;2,78;36;4063;3540;12058,1;152;9;2;0;171;11510;9;4,5;575,5;1562,34;0,24;2,71;48;5368;3576;17225,86
1;KR_8016588308;16.1;Talon;Jayce;1767907304967;1;13;8;10;2,88;0,4;38868;40317;20391;22142;8,73;1084,69;617,92;46;1,28;4;12;2;3653;18295;0;0,21;0,19;0;0;0;0;5;0;2;0;32;2025;0;0,0;405,0;1084,69;0,21;2,68;1;-560;139;-169,26;37;1;4;2;73;4916;0;0,75;446,91;1084,69;0,23;2,43;-9;-1095;-348;-372,36;1;4;3;88;5390;0;1,0;449,17;1084,69;0,22;2,41;-2;-931;7;-406,21;88;5390;5142;4;15,36;1,0;1;4;3;102;6209;0;1,0;443,5;1084,69;0,2;2,45;-2;-895;733;-473,91;156;5;5;4;170;11041;0;1,8;552,05;1084,69;0,23;1,96;32;314;2827;-677,02
1;KR_8016588308;16.1;Akali;Sylas;1767907304967;1;18;7;6;3,43;0,41;36267;36956;20878;17594;6,92;1012,1;491,0;25;0,7;6;6;2;6672;7875;0;0,19;0,18;0;0;0;0;3;1;0;0;36;2259;0;0,0;451,8;1012,1;0,24;2,24;11;344;320;404,37;46;3;2;1;91;4435;0;2,0;403,18;1012,1;0,2;2,51;15;327;359;889,62;3;2;1;97;5325;0;2,0;443,75;1012,1;0,22;2,28;9;635;148;970,5;97;5325;5878;2;8,4;2,0;5;2;1;126;6633;0;3,0;473,79;1012,1;0,21;2,14;21;1369;1012;1132,24;156;8;3;3;171;9273;4;3,67;463,65;1012,1;0,19;2,18;18;2027;2090;1617,49
1;KR_8016588308;16.1;Aphelios;Jhin;1767907304967;1;10;9;6;1,78;0,28;44432;30776;18941;19994;8,07;1239,96;557,97;19;0,53;9;4;1;12410;40146;0;0,24;0,15;0;0;0;0;17;0;1;0;40;1812;0;0,0;362,4;1239,96;0,19;3,42;0;-352;82;-11,03;47;0;2;0;87;3927;0;0,0;357,0;1239,96;0,18;3,47;-1;-468;-272;-24,25;1;2;0;96;4566;0;0,5;380,5;1239,96;0,19;3,26;3;-299;113;-26,46;96;4566;4296;2;6,36;0,5;1;2;1;118;6696;2;1,0;478,29;1239,96;0,21;2,59;8;923;1090;-30,86;151;4;3;1;166;10849;5;1,67;542,45;1239,96;0,22;2,29;-7;1178;95;-44,09
1;KR_8016588308;16.1;Blitzcrank;Seraphine;1767907304967;1;0;7;21;3,0;0,36;13170;38518;32227;10637;1,17;367,53;296,85;88;2,46;42;6;13;484;4449;0;0,07;0,18;0;0;0;0;54;0;1;0;9;1240;0;0,0;248,0;367,53;0,13;1,48;5;-480;-197;606,27;10;0;2;0;21;2553;0;0,0;232,09;367,53;0,12;1,58;6;-779;-715;1333,81;0;2;1;23;3068;0;0,5;255,67;367,54;0,13;1,44;4;-496;-635;1455,07;23;3068;2999;2;29,52;0,5;0;2;3;29;3766;0;1,5;269,0;367,53;0,12;1,37;5;-433;-771;1697,58;35;0;3;6;36;5568;0;2,0;278,4;367,53;0,12;1,32;6;-128;181;2425,12
1;KR_8016275394;16.1;Jax;Zaahen;1767886847435;0;4;6;3;1,17;0,35;16284;31024;22843;9091;6,09;615,65;343,71;23;0,87;12;1;4;7245;7245;0;0,18;0,23;0;0;1;0;19;1;0;0;31;1884;0;0,0;376,8;615,65;0,22;1,63;2;335;362;-1301,14;36;4;1;0;51;4047;0;4,0;367,91;615,65;0,19;1,67;-25;-285;-830;-2862,5;4;1;0;58;4315;1;4,0;359,58;615,65;0,19;1,71;-28;-462;-675;-3122,72;58;4315;5202;1;10,44;4,0;4;2;0;70;5421;1;2,0;387,21;615,65;0,2;1,59;-38;-479;-1549;-3643,18;104;4;3;1;116;7136;4;1,67;356,8;615,65;0,19;1,73;-48;-1420;-2530;-5204,54
1;KR_8016275394;16.1;JarvanIV;Hecarim;1767886847435;0;6;10;8;1,4;0,7;15484;34074;31511;10668;5,41;585,41;403,33;38;1,44;7;8;5;890;1890;0;0,17;0,26;0;0;0;0;30;0;0;0;38;1861;0;0,0;372,2;585,41;0,21;1,57;2;-336;79;-893,01;43;2;2;4;64;5316;0;3,0;483,27;585,41;0,24;1,21;-20;283;-551;-1964,61;4;2;4;68;5707;0;4,0;475,58;585,41;0,25;1,23;-24;346;-667;-2143,21;68;5707;4352;2;17,28;4,0;4;3;4;81;6312;1;2,67;450,86;585,41;0,23;1,3;-24;118;-720;-2500,42;105;5;6;4;119;8498;1;1,5;424,9;585,41;0,23;1,38;-36;-1600;-1818;-3572,02
1;KR_8016275394;16.1;Azir;Akali;1767886847435;0;6;10;2;0,8;0,4;18886;28497;16079;11413;7,98;714,03;431,49;42;1,59;14;6;4;0;0;0;0,2;0,22;0;0;0;0;11;0;0;0;32;1657;0;0,0;331,4;714,03;0,19;2,15;-1;35;231;-1248,96;42;2;2;1;76;4203;0;1,5;382,09;714,03;0,19;1,87;18;323;618;-2747,71;2;3;2;80;4405;0;1,33;367,08;714,03;0,19;1,95;13;210;326;-2997,5;80;4405;5795;3;19,08;1,33;3;4;2;86;5368;0;1,25;383,43;714,03;0,2;1,86;8;421;-205;-3497,09;133;3;6;2;154;7511;0;0,83;375,55;714,03;0,2;1,9;23;-348;-696;-4995,84
1;KR_8016275394;16.1;Ezreal;Jinx;1767886847435;0;2;5;8;2,0;0,5;33556;14677;7937;11406;8,92;1268,66;431,23;17;0,64;8;2;0;2337;4051;0;0,36;0,11;0;1;0;0;1;0;1;1;28;1634;0;1,0;326,8;1268,66;0,19;3,88;-15;-324;-98;-789,6;35;1;2;3;94;4370;0;2,0;397,27;1268,66;0,2;3,19;-5;363;-118;-1737,12;1;2;3;106;4733;0;2,0;394,42;1268,66;0,2;3,22;-3;14;-400;-1895,05;106;4733;4725;2;7,68;2,0;1;2;3;118;5537;0;2,0;395,5;1268,66;0,2;3,21;-12;-1762;-983;-2210,89;152;1;4;4;187;8217;1;1,25;410,85;1268,66;0,22;3,09;-12;-3235;-1502;-3158,41
1;KR_8016275394;16.1;Thresh;Nautilus;1767886847435;0;2;9;11;1,44;0,65;8402;23875;22116;7328;0,57;317,66;277,05;87;3,29;43;8;9;122;122;0;0,09;0,18;1;0;0;0;49;1;1;0;1;1631;0;1,0;326,2;317,66;0,19;0,97;-6;-2;-554;-195,84;2;2;3;5;8;3912;0;2,33;355,64;317,66;0,18;0,89;-7;-10;-53;-430,85;2;3;6;9;4128;0;2,67;344,0;317,66;0,18;0,92;-8;-65;-202;-470,02;9;4128;3258;3;39,48;2,67;2;3;6;10;4584;0;2,67;327,43;317,66;0,17;0,97;-10;-420;-1306;-548,36;13;2;6;7;14;5873;0;1,5;293,65;317,66;0,16;1,08;-9;-971;-1691;-783,36
1;KR_8016275394;16.1;Zaahen;Jax;1767886847435;1;5;6;11;2,67;0,4;23167;42652;37822;11480;7,33;875,88;434,03;20;0,76;11;3;1;16571;23807;0;0,2;0,31;0;0;0;0;31;0;1;0;29;1549;0;0,0;309,8;875,88;0,17;2,83;-2;-335;-362;1301,14;43;3;3;2;76;4332;0;1,67;393,82;875,88;0,2;2,22;25;285;830;2862,5;3;3;2;86;4777;0;1,67;398,08;875,88;0,21;2,2;28;462;675;3122,72;86;4777;5877;3;9,12;1,67;3;3;2;108;5900;3;1,67;421,43;875,88;0,2;2,08;38;479;1549;3643,18;136;3;3;4;164;8556;9;2,33;427,8;875,88;0,19;2,05;48;1420;2530;5204,54
1;KR_8016275394;16.1;Hecarim;JarvanIV;1767886847435;1;7;4;20;6,75;0,68;20208;38567;30816;13693;8,17;764,01;517,69;35;1,32;8;3;6;4348;65711;0;0,17;0,28;0;0;0;0;25;1;0;0;36;2197;0;0,0;439,4;764,01;0,25;1,74;-2;336;-79;893,01;42;3;2;1;84;5033;0;2,0;457,55;764,01;0,24;1,67;20;-283;551;1964,61;4;3;1;92;5361;0;1,67;446,75;764,01;0,23;1,71;24;-346;667;2143,21;92;5361;5019;3;15,84;1,67;4;3;2;105;6194;0;2,0;442,43;764,01;0,21;1,73;24;-118;720;2500,42;136;7;3;8;155;10098;0;5,0;504,9;764,01;0,23;1,51;36;1600;1818;3572,02
